episode,iot,time,reward,delay,action
6,0,71,0.0,0.0,-1.0
6,0,72,0.0,0.0,-1.0
6,0,73,0.0,0.0,-1.0
6,0,74,-3.0,3.0,5.0
6,0,75,-7.0,7.0,3.0
6,0,76,0.0,0.0,-1.0
6,0,77,0.0,0.0,-1.0
6,0,78,0.0,0.0,-1.0
6,0,79,-5.0,5.0,4.0
6,0,80,0.0,0.0,-1.0
6,0,81,0.0,0.0,-1.0
6,0,82,0.0,0.0,-1.0
6,0,83,0.0,0.0,-1.0
6,0,84,0.0,0.0,-1.0
6,0,85,0.0,0.0,-1.0
6,0,86,0.0,0.0,-1.0
6,0,87,0.0,0.0,-1.0
6,0,88,0.0,0.0,-1.0
6,0,89,-5.0,5.0,2.0
6,0,90,-6.0,6.0,3.0
6,0,91,0.0,0.0,-1.0
6,0,92,0.0,0.0,-1.0
6,0,93,0.0,0.0,-1.0
6,0,94,0.0,0.0,-1.0
6,0,95,-5.0,5.0,0.0
6,0,96,0.0,0.0,-1.0
6,0,97,0.0,0.0,-1.0
6,0,98,0.0,0.0,-1.0
6,0,99,-4.0,4.0,5.0
6,0,100,0.0,0.0,-1.0
6,0,101,0.0,0.0,-1.0
6,0,102,0.0,0.0,-1.0
6,0,103,0.0,0.0,-1.0
6,0,104,0.0,0.0,-1.0
6,0,105,0.0,0.0,-1.0
6,0,106,0.0,0.0,-1.0
6,0,107,0.0,0.0,-1.0
6,0,108,0.0,0.0,-1.0
6,0,109,0.0,0.0,-1.0
7,0,0,0.0,0.0,-1.0
7,0,1,0.0,0.0,-1.0
7,0,2,0.0,0.0,-1.0
7,0,3,-4.0,4.0,0.0
7,0,4,0.0,0.0,-1.0
7,0,5,0.0,0.0,-1.0
7,0,6,0.0,0.0,-1.0
7,0,7,0.0,0.0,-1.0
7,0,8,-5.0,5.0,1.0
7,0,9,0.0,0.0,-1.0
7,0,10,0.0,0.0,-1.0
7,0,11,0.0,0.0,-1.0
7,0,12,0.0,0.0,-1.0
7,0,13,-6.0,6.0,3.0
7,0,14,0.0,0.0,-1.0
7,0,15,-7.0,7.0,4.0
7,0,16,0.0,0.0,-1.0
7,0,17,-5.0,5.0,0.0
7,0,18,-7.0,7.0,0.0
7,0,19,0.0,0.0,-1.0
7,0,20,0.0,0.0,-1.0
7,0,21,0.0,0.0,-1.0
7,0,22,0.0,0.0,-1.0
7,0,23,0.0,0.0,-1.0
7,0,24,0.0,0.0,-1.0
7,0,25,-4.0,4.0,2.0
7,0,26,-6.0,6.0,4.0
7,0,27,-5.0,5.0,0.0
7,0,28,-6.0,6.0,3.0
7,0,29,0.0,0.0,-1.0
7,0,30,0.0,0.0,-1.0
7,0,31,0.0,0.0,-1.0
7,0,32,-7.0,7.0,5.0
7,0,33,0.0,0.0,-1.0
7,0,34,-9.0,9.0,1.0
7,0,35,0.0,0.0,-1.0
7,0,36,-20.0,10.0,1.0
7,0,37,0.0,0.0,-1.0
7,0,38,0.0,0.0,-1.0
7,0,39,0.0,0.0,-1.0
7,0,40,-20.0,10.0,1.0
7,0,41,0.0,0.0,-1.0
7,0,42,-3.0,3.0,0.0
7,0,43,-20.0,10.0,2.0
7,0,44,0.0,0.0,-1.0
7,0,45,0.0,0.0,-1.0
7,0,46,-10.0,10.0,1.0
7,0,47,0.0,0.0,-1.0
7,0,48,-20.0,10.0,1.0
7,0,49,0.0,0.0,-1.0
7,0,50,0.0,0.0,-1.0
7,0,51,-20.0,10.0,1.0
7,0,52,0.0,0.0,-1.0
7,0,53,-3.0,3.0,0.0
7,0,54,-7.0,7.0,0.0
7,0,55,-20.0,10.0,2.0
7,0,56,0.0,0.0,-1.0
7,0,57,-10.0,10.0,1.0
7,0,58,-20.0,10.0,2.0
7,0,59,0.0,0.0,-1.0
7,0,60,-20.0,10.0,5.0
7,0,61,0.0,0.0,-1.0
7,0,62,0.0,0.0,-1.0
7,0,63,-5.0,5.0,0.0
7,0,64,-9.0,9.0,2.0
7,0,65,0.0,0.0,-1.0
7,0,66,-20.0,10.0,2.0
7,0,67,0.0,0.0,-1.0
7,0,68,0.0,0.0,-1.0
7,0,69,0.0,0.0,-1.0
7,0,70,-8.0,8.0,5.0
7,0,71,0.0,0.0,-1.0
7,0,72,-20.0,10.0,4.0
7,0,73,-20.0,10.0,4.0
7,0,74,0.0,0.0,-1.0
7,0,75,0.0,0.0,-1.0
7,0,76,-20.0,10.0,3.0
7,0,77,-20.0,10.0,1.0
7,0,78,-20.0,10.0,5.0
7,0,79,0.0,0.0,-1.0
7,0,80,-4.0,4.0,0.0
7,0,81,0.0,0.0,-1.0
7,0,82,0.0,0.0,-1.0
7,0,83,-10.0,10.0,1.0
7,0,84,-20.0,10.0,5.0
7,0,85,0.0,0.0,-1.0
7,0,86,0.0,0.0,-1.0
7,0,87,0.0,0.0,-1.0
7,0,88,-9.0,9.0,4.0
7,0,89,-20.0,10.0,1.0
7,0,90,-20.0,10.0,4.0
7,0,91,-20.0,10.0,3.0
7,0,92,0.0,0.0,-1.0
7,0,93,-20.0,10.0,3.0
7,0,94,-20.0,10.0,4.0
7,0,95,-20.0,10.0,2.0
7,0,96,0.0,0.0,-1.0
7,0,97,0.0,0.0,-1.0
7,0,98,-20.0,10.0,1.0
7,0,99,0.0,0.0,-1.0
7,0,100,0.0,0.0,-1.0
7,0,101,0.0,0.0,-1.0
7,0,102,0.0,0.0,-1.0
7,0,103,0.0,0.0,-1.0
7,0,104,0.0,0.0,-1.0
7,0,105,0.0,0.0,-1.0
7,0,106,0.0,0.0,-1.0
7,0,107,0.0,0.0,-1.0
7,0,108,0.0,0.0,-1.0
7,0,109,0.0,0.0,-1.0
8,0,0,-6.0,6.0,3.0
8,0,1,-6.0,6.0,2.0
8,0,2,0.0,0.0,-1.0
8,0,3,0.0,0.0,-1.0
8,0,4,-6.0,6.0,0.0
8,0,5,0.0,0.0,-1.0
8,0,6,-5.0,5.0,3.0
8,0,7,0.0,0.0,-1.0
8,0,8,0.0,0.0,-1.0
8,0,9,0.0,0.0,-1.0
8,0,10,0.0,0.0,-1.0
8,0,11,0.0,0.0,-1.0
8,0,12,0.0,0.0,-1.0
8,0,13,-5.0,5.0,3.0
8,0,14,0.0,0.0,-1.0
8,0,15,-7.0,7.0,5.0
8,0,16,0.0,0.0,-1.0
8,0,17,0.0,0.0,-1.0
8,0,18,0.0,0.0,-1.0
8,0,19,-6.0,6.0,4.0
8,0,20,0.0,0.0,-1.0
8,0,21,0.0,0.0,-1.0
8,0,22,0.0,0.0,-1.0
8,0,23,0.0,0.0,-1.0
8,0,24,-5.0,5.0,2.0
8,0,25,0.0,0.0,-1.0
8,0,26,-7.0,7.0,5.0
8,0,27,0.0,0.0,-1.0
8,0,28,-9.0,9.0,3.0
8,0,29,-5.0,5.0,0.0
8,0,30,0.0,0.0,-1.0
8,0,31,-10.0,10.0,2.0
8,0,32,0.0,0.0,-1.0
8,0,33,-5.0,5.0,0.0
8,0,34,-9.0,9.0,5.0
8,0,35,0.0,0.0,-1.0
8,0,36,0.0,0.0,-1.0
8,0,37,0.0,0.0,-1.0
8,0,38,-8.0,8.0,3.0
8,0,39,0.0,0.0,-1.0
8,0,40,0.0,0.0,-1.0
8,0,41,0.0,0.0,-1.0
8,0,42,0.0,0.0,-1.0
8,0,43,0.0,0.0,-1.0
8,0,44,0.0,0.0,-1.0
8,0,45,0.0,0.0,-1.0
8,0,46,-3.0,3.0,1.0
8,0,47,0.0,0.0,-1.0
8,0,48,0.0,0.0,-1.0
8,0,49,-5.0,5.0,4.0
8,0,50,0.0,0.0,-1.0
8,0,51,0.0,0.0,-1.0
8,0,52,0.0,0.0,-1.0
8,0,53,0.0,0.0,-1.0
8,0,54,0.0,0.0,-1.0
8,0,55,0.0,0.0,-1.0
8,0,56,-5.0,5.0,5.0
8,0,57,-5.0,5.0,4.0
8,0,58,-6.0,6.0,1.0
8,0,59,0.0,0.0,-1.0
8,0,60,-7.0,7.0,2.0
8,0,61,0.0,0.0,-1.0
8,0,62,0.0,0.0,-1.0
8,0,63,0.0,0.0,-1.0
8,0,64,0.0,0.0,-1.0
8,0,65,0.0,0.0,-1.0
8,0,66,0.0,0.0,-1.0
8,0,67,0.0,0.0,-1.0
8,0,68,-5.0,5.0,4.0
8,0,69,0.0,0.0,-1.0
8,0,70,0.0,0.0,-1.0
8,0,71,0.0,0.0,-1.0
8,0,72,0.0,0.0,-1.0
8,0,73,0.0,0.0,-1.0
8,0,74,-5.0,5.0,4.0
8,0,75,-7.0,7.0,2.0
8,0,76,-20.0,10.0,3.0
8,0,77,0.0,0.0,-1.0
8,0,78,0.0,0.0,-1.0
8,0,79,0.0,0.0,-1.0
8,0,80,0.0,0.0,-1.0
8,0,81,0.0,0.0,-1.0
8,0,82,0.0,0.0,-1.0
8,0,83,0.0,0.0,-1.0
8,0,84,-5.0,5.0,1.0
8,0,85,0.0,0.0,-1.0
8,0,86,0.0,0.0,-1.0
8,0,87,0.0,0.0,-1.0
8,0,88,0.0,0.0,-1.0
8,0,89,-6.0,6.0,1.0
8,0,90,0.0,0.0,-1.0
8,0,91,0.0,0.0,-1.0
8,0,92,0.0,0.0,-1.0
8,0,93,0.0,0.0,-1.0
8,0,94,0.0,0.0,-1.0
8,0,95,-5.0,5.0,1.0
8,0,96,0.0,0.0,-1.0
8,0,97,0.0,0.0,-1.0
8,0,98,0.0,0.0,-1.0
8,0,99,0.0,0.0,-1.0
8,0,100,0.0,0.0,-1.0
8,0,101,0.0,0.0,-1.0
8,0,102,0.0,0.0,-1.0
8,0,103,0.0,0.0,-1.0
8,0,104,0.0,0.0,-1.0
8,0,105,0.0,0.0,-1.0
8,0,106,0.0,0.0,-1.0
8,0,107,0.0,0.0,-1.0
8,0,108,0.0,0.0,-1.0
8,0,109,0.0,0.0,-1.0
9,0,0,-6.0,6.0,0.0
9,0,1,0.0,0.0,-1.0
9,0,2,-5.0,5.0,5.0
9,0,3,0.0,0.0,-1.0
9,0,4,0.0,0.0,-1.0
9,0,5,0.0,0.0,-1.0
9,0,6,0.0,0.0,-1.0
9,0,7,0.0,0.0,-1.0
9,0,8,-4.0,4.0,0.0
9,0,9,-6.0,6.0,1.0
9,0,10,0.0,0.0,-1.0
9,0,11,-6.0,6.0,5.0
9,0,12,-6.0,6.0,0.0
9,0,13,0.0,0.0,-1.0
9,0,14,0.0,0.0,-1.0
9,0,15,0.0,0.0,-1.0
9,0,16,0.0,0.0,-1.0
9,0,17,0.0,0.0,-1.0
9,0,18,0.0,0.0,-1.0
9,0,19,-3.0,3.0,5.0
9,0,20,0.0,0.0,-1.0
9,0,21,0.0,0.0,-1.0
9,0,22,-5.0,5.0,0.0
9,0,23,0.0,0.0,-1.0
9,0,24,-4.0,4.0,4.0
9,0,25,0.0,0.0,-1.0
9,0,26,0.0,0.0,-1.0
9,0,27,0.0,0.0,-1.0
9,0,28,0.0,0.0,-1.0
9,0,29,0.0,0.0,-1.0
9,0,30,-3.0,3.0,3.0
9,0,31,0.0,0.0,-1.0
9,0,32,-5.0,5.0,1.0
9,0,33,0.0,0.0,-1.0
9,0,34,0.0,0.0,-1.0
9,0,35,0.0,0.0,-1.0
9,0,36,0.0,0.0,-1.0
9,0,37,0.0,0.0,-1.0
9,0,38,0.0,0.0,-1.0
9,0,39,0.0,0.0,-1.0
9,0,40,0.0,0.0,-1.0
9,0,41,-3.0,3.0,0.0
9,0,42,-6.0,6.0,5.0
9,0,43,0.0,0.0,-1.0
9,0,44,0.0,0.0,-1.0
9,0,45,0.0,0.0,-1.0
9,0,46,0.0,0.0,-1.0
9,0,47,0.0,0.0,-1.0
9,0,48,-6.0,6.0,3.0
9,0,49,0.0,0.0,-1.0
9,0,50,-8.0,8.0,3.0
9,0,51,0.0,0.0,-1.0
9,0,52,0.0,0.0,-1.0
9,0,53,0.0,0.0,-1.0
9,0,54,0.0,0.0,-1.0
9,0,55,0.0,0.0,-1.0
9,0,56,0.0,0.0,-1.0
9,0,57,0.0,0.0,-1.0
9,0,58,0.0,0.0,-1.0
9,0,59,-6.0,6.0,4.0
9,0,60,-4.0,4.0,0.0
9,0,61,-8.0,8.0,4.0
9,0,62,0.0,0.0,-1.0
9,0,63,0.0,0.0,-1.0
9,0,64,-9.0,9.0,3.0
9,0,65,0.0,0.0,-1.0
9,0,66,0.0,0.0,-1.0
9,0,67,0.0,0.0,-1.0
9,0,68,-6.0,6.0,4.0
9,0,69,0.0,0.0,-1.0
9,0,70,-8.0,8.0,1.0
9,0,71,0.0,0.0,-1.0
9,0,72,-8.0,8.0,5.0
9,0,73,-9.0,9.0,1.0
9,0,74,0.0,0.0,-1.0
9,0,75,0.0,0.0,-1.0
9,0,76,0.0,0.0,-1.0
9,0,77,-8.0,8.0,3.0
9,0,78,0.0,0.0,-1.0
9,0,79,0.0,0.0,-1.0
9,0,80,0.0,0.0,-1.0
9,0,81,0.0,0.0,-1.0
9,0,82,0.0,0.0,-1.0
9,0,83,-7.0,7.0,3.0
9,0,84,0.0,0.0,-1.0
9,0,85,0.0,0.0,-1.0
9,0,86,-5.0,5.0,2.0
9,0,87,0.0,0.0,-1.0
9,0,88,0.0,0.0,-1.0
9,0,89,0.0,0.0,-1.0
9,0,90,0.0,0.0,-1.0
9,0,91,-4.0,4.0,3.0
9,0,92,0.0,0.0,-1.0
9,0,93,0.0,0.0,-1.0
9,0,94,0.0,0.0,-1.0
9,0,95,0.0,0.0,-1.0
9,0,96,-6.0,6.0,3.0
9,0,97,0.0,0.0,-1.0
9,0,98,-5.0,5.0,4.0
9,0,99,-8.0,8.0,5.0
9,0,100,0.0,0.0,-1.0
9,0,101,0.0,0.0,-1.0
9,0,102,0.0,0.0,-1.0
9,0,103,0.0,0.0,-1.0
9,0,104,0.0,0.0,-1.0
9,0,105,0.0,0.0,-1.0
9,0,106,0.0,0.0,-1.0
9,0,107,0.0,0.0,-1.0
9,0,108,0.0,0.0,-1.0
9,0,109,0.0,0.0,-1.0
0,1,0,0.0,0.0,-1.0
0,1,1,0.0,0.0,-1.0
0,1,2,0.0,0.0,-1.0
0,1,3,-5.0,5.0,1.0
0,1,4,0.0,0.0,-1.0
0,1,5,0.0,0.0,-1.0
0,1,6,0.0,0.0,-1.0
0,1,7,-5.0,5.0,4.0
0,1,8,-3.0,3.0,0.0
0,1,9,0.0,0.0,-1.0
0,1,10,0.0,0.0,-1.0
0,1,11,0.0,0.0,-1.0
0,1,12,-5.0,5.0,2.0
0,1,13,0.0,0.0,-1.0
0,1,14,-5.0,5.0,2.0
0,1,15,-7.0,7.0,2.0
0,1,16,-9.0,9.0,5.0
0,1,17,-5.0,5.0,0.0
0,1,18,0.0,0.0,-1.0
0,1,19,-8.0,8.0,3.0
0,1,20,0.0,0.0,-1.0
0,1,21,-20.0,10.0,5.0
0,1,22,0.0,0.0,-1.0
0,1,23,0.0,0.0,-1.0
0,1,24,-9.0,9.0,1.0
0,1,25,-20.0,10.0,4.0
0,1,26,0.0,0.0,-1.0
0,1,27,0.0,0.0,-1.0
0,1,28,0.0,0.0,-1.0
0,1,29,0.0,0.0,-1.0
0,1,30,0.0,0.0,-1.0
0,1,31,0.0,0.0,-1.0
0,1,32,-4.0,4.0,0.0
0,1,33,0.0,0.0,-1.0
0,1,34,0.0,0.0,-1.0
0,1,35,-6.0,6.0,1.0
0,1,36,0.0,0.0,-1.0
0,1,37,0.0,0.0,-1.0
0,1,38,0.0,0.0,-1.0
0,1,39,0.0,0.0,-1.0
0,1,40,-4.0,4.0,2.0
0,1,41,-8.0,8.0,2.0
0,1,42,-10.0,10.0,3.0
0,1,43,0.0,0.0,-1.0
0,1,44,-10.0,10.0,4.0
0,1,45,0.0,0.0,-1.0
0,1,46,0.0,0.0,-1.0
0,1,47,0.0,0.0,-1.0
0,1,48,-9.0,9.0,5.0
0,1,49,-20.0,10.0,1.0
0,1,50,0.0,0.0,-1.0
0,1,51,0.0,0.0,-1.0
0,1,52,0.0,0.0,-1.0
0,1,53,0.0,0.0,-1.0
0,1,54,-10.0,10.0,2.0
0,1,55,0.0,0.0,-1.0
0,1,56,0.0,0.0,-1.0
0,1,57,-4.0,4.0,0.0
0,1,58,0.0,0.0,-1.0
0,1,59,0.0,0.0,-1.0
0,1,60,0.0,0.0,-1.0
0,1,61,-6.0,6.0,1.0
0,1,62,-9.0,9.0,4.0
0,1,63,-9.0,9.0,3.0
0,1,64,0.0,0.0,-1.0
0,1,65,0.0,0.0,-1.0
0,1,66,-8.0,8.0,1.0
0,1,67,0.0,0.0,-1.0
0,1,68,0.0,0.0,-1.0
0,1,69,0.0,0.0,-1.0
0,1,70,-8.0,8.0,4.0
0,1,71,-4.0,4.0,0.0
0,1,72,0.0,0.0,-1.0
0,1,73,0.0,0.0,-1.0
0,1,74,-7.0,7.0,0.0
0,1,75,0.0,0.0,-1.0
0,1,76,0.0,0.0,-1.0
0,1,77,0.0,0.0,-1.0
0,1,78,-3.0,3.0,1.0
0,1,79,0.0,0.0,-1.0
0,1,80,-5.0,5.0,1.0
0,1,81,0.0,0.0,-1.0
0,1,82,0.0,0.0,-1.0
0,1,83,0.0,0.0,-1.0
0,1,84,0.0,0.0,-1.0
0,1,85,0.0,0.0,-1.0
0,1,86,0.0,0.0,-1.0
0,1,87,0.0,0.0,-1.0
0,1,88,0.0,0.0,-1.0
0,1,89,0.0,0.0,-1.0
0,1,90,-4.0,4.0,0.0
0,1,91,0.0,0.0,-1.0
0,1,92,0.0,0.0,-1.0
0,1,93,0.0,0.0,-1.0
0,1,94,0.0,0.0,-1.0
0,1,95,0.0,0.0,-1.0
0,1,96,0.0,0.0,-1.0
0,1,97,0.0,0.0,-1.0
0,1,98,0.0,0.0,-1.0
0,1,99,0.0,0.0,-1.0
0,1,100,0.0,0.0,-1.0
0,1,101,0.0,0.0,-1.0
0,1,102,0.0,0.0,-1.0
0,1,103,0.0,0.0,-1.0
0,1,104,0.0,0.0,-1.0
0,1,105,0.0,0.0,-1.0
0,1,106,0.0,0.0,-1.0
0,1,107,0.0,0.0,-1.0
0,1,108,0.0,0.0,-1.0
0,1,109,0.0,0.0,-1.0
1,1,0,0.0,0.0,-1.0
1,1,1,0.0,0.0,-1.0
1,1,2,0.0,0.0,-1.0
1,1,3,0.0,0.0,-1.0
1,1,4,0.0,0.0,-1.0
1,1,5,0.0,0.0,-1.0
1,1,6,-5.0,5.0,3.0
1,1,7,0.0,0.0,-1.0
1,1,8,-5.0,5.0,3.0
1,1,9,0.0,0.0,-1.0
1,1,10,0.0,0.0,-1.0
1,1,11,0.0,0.0,-1.0
1,1,12,0.0,0.0,-1.0
1,1,13,0.0,0.0,-1.0
1,1,14,-6.0,6.0,0.0
1,1,15,-3.0,3.0,5.0
1,1,16,0.0,0.0,-1.0
1,1,17,-4.0,4.0,4.0
1,1,18,0.0,0.0,-1.0
1,1,19,-4.0,4.0,4.0
1,1,20,-6.0,6.0,5.0
1,1,21,0.0,0.0,-1.0
1,1,22,0.0,0.0,-1.0
1,1,23,0.0,0.0,-1.0
1,1,24,-4.0,4.0,3.0
1,1,25,0.0,0.0,-1.0
1,1,26,0.0,0.0,-1.0
1,1,27,-4.0,4.0,0.0
1,1,28,0.0,0.0,-1.0
1,1,29,-4.0,4.0,1.0
1,1,30,0.0,0.0,-1.0
1,1,31,-5.0,5.0,0.0
1,1,32,0.0,0.0,-1.0
1,1,33,0.0,0.0,-1.0
1,1,34,0.0,0.0,-1.0
1,1,35,0.0,0.0,-1.0
1,1,36,-5.0,5.0,3.0
1,1,37,0.0,0.0,-1.0
1,1,38,0.0,0.0,-1.0
1,1,39,0.0,0.0,-1.0
1,1,40,0.0,0.0,-1.0
1,1,41,0.0,0.0,-1.0
1,1,42,0.0,0.0,-1.0
1,1,43,0.0,0.0,-1.0
1,1,44,0.0,0.0,-1.0
1,1,45,-3.0,3.0,0.0
1,1,46,0.0,0.0,-1.0
1,1,47,-6.0,6.0,5.0
1,1,48,0.0,0.0,-1.0
1,1,49,0.0,0.0,-1.0
1,1,50,-3.0,3.0,0.0
1,1,51,-6.0,6.0,5.0
1,1,52,0.0,0.0,-1.0
1,1,53,-9.0,9.0,2.0
1,1,54,0.0,0.0,-1.0
1,1,55,-5.0,5.0,0.0
1,1,56,0.0,0.0,-1.0
1,1,57,0.0,0.0,-1.0
1,1,58,-4.0,4.0,5.0
1,1,59,0.0,0.0,-1.0
1,1,60,0.0,0.0,-1.0
1,1,61,0.0,0.0,-1.0
1,1,62,0.0,0.0,-1.0
1,1,63,0.0,0.0,-1.0
1,1,64,0.0,0.0,-1.0
1,1,65,0.0,0.0,-1.0
1,1,66,-4.0,4.0,3.0
1,1,67,0.0,0.0,-1.0
1,1,68,0.0,0.0,-1.0
1,1,69,0.0,0.0,-1.0
1,1,70,0.0,0.0,-1.0
1,1,71,-4.0,4.0,3.0
1,1,72,0.0,0.0,-1.0
1,1,73,0.0,0.0,-1.0
1,1,74,0.0,0.0,-1.0
1,1,75,-3.0,3.0,2.0
1,1,76,0.0,0.0,-1.0
1,1,77,-5.0,5.0,5.0
1,1,78,0.0,0.0,-1.0
1,1,79,0.0,0.0,-1.0
1,1,80,-7.0,7.0,1.0
1,1,81,-8.0,8.0,2.0
1,1,82,0.0,0.0,-1.0
1,1,83,0.0,0.0,-1.0
1,1,84,-9.0,9.0,2.0
1,1,85,0.0,0.0,-1.0
1,1,86,-20.0,10.0,1.0
1,1,87,-20.0,10.0,5.0
1,1,88,0.0,0.0,-1.0
1,1,89,0.0,0.0,-1.0
1,1,90,0.0,0.0,-1.0
1,1,91,0.0,0.0,-1.0
1,1,92,0.0,0.0,-1.0
1,1,93,0.0,0.0,-1.0
1,1,94,-4.0,4.0,0.0
1,1,95,0.0,0.0,-1.0
1,1,96,0.0,0.0,-1.0
1,1,97,0.0,0.0,-1.0
1,1,98,0.0,0.0,-1.0
1,1,99,0.0,0.0,-1.0
1,1,100,0.0,0.0,-1.0
1,1,101,0.0,0.0,-1.0
1,1,102,0.0,0.0,-1.0
1,1,103,0.0,0.0,-1.0
1,1,104,0.0,0.0,-1.0
1,1,105,0.0,0.0,-1.0
1,1,106,0.0,0.0,-1.0
1,1,107,0.0,0.0,-1.0
1,1,108,0.0,0.0,-1.0
1,1,109,0.0,0.0,-1.0
2,1,0,0.0,0.0,-1.0
2,1,1,-3.0,3.0,2.0
2,1,2,0.0,0.0,-1.0
2,1,3,0.0,0.0,-1.0
2,1,4,0.0,0.0,-1.0
2,1,5,0.0,0.0,-1.0
2,1,6,0.0,0.0,-1.0
2,1,7,-3.0,3.0,1.0
2,1,8,-6.0,6.0,3.0
2,1,9,0.0,0.0,-1.0
2,1,10,0.0,0.0,-1.0
2,1,11,0.0,0.0,-1.0
2,1,12,0.0,0.0,-1.0
2,1,13,-5.0,5.0,4.0
2,1,14,0.0,0.0,-1.0
2,1,15,0.0,0.0,-1.0
2,1,16,0.0,0.0,-1.0
2,1,17,0.0,0.0,-1.0
2,1,18,0.0,0.0,-1.0
2,1,19,0.0,0.0,-1.0
2,1,20,0.0,0.0,-1.0
2,1,21,-5.0,5.0,3.0
2,1,22,0.0,0.0,-1.0
2,1,23,0.0,0.0,-1.0
2,1,24,-7.0,7.0,2.0
2,1,25,0.0,0.0,-1.0
2,1,26,0.0,0.0,-1.0
2,1,27,0.0,0.0,-1.0
2,1,28,0.0,0.0,-1.0
2,1,29,0.0,0.0,-1.0
2,1,30,0.0,0.0,-1.0
2,1,31,0.0,0.0,-1.0
2,1,32,0.0,0.0,-1.0
2,1,33,0.0,0.0,-1.0
2,1,34,0.0,0.0,-1.0
2,1,35,0.0,0.0,-1.0
2,1,36,0.0,0.0,-1.0
2,1,37,0.0,0.0,-1.0
2,1,38,-5.0,5.0,3.0
2,1,39,0.0,0.0,-1.0
2,1,40,0.0,0.0,-1.0
2,1,41,-5.0,5.0,5.0
2,1,42,0.0,0.0,-1.0
2,1,43,0.0,0.0,-1.0
2,1,44,0.0,0.0,-1.0
2,1,45,-4.0,4.0,0.0
2,1,46,0.0,0.0,-1.0
2,1,47,0.0,0.0,-1.0
2,1,48,-3.0,3.0,5.0
2,1,49,0.0,0.0,-1.0
2,1,50,0.0,0.0,-1.0
2,1,51,-5.0,5.0,5.0
2,1,52,-9.0,9.0,2.0
2,1,53,0.0,0.0,-1.0
2,1,54,0.0,0.0,-1.0
2,1,55,0.0,0.0,-1.0
2,1,56,0.0,0.0,-1.0
2,1,57,0.0,0.0,-1.0
2,1,58,0.0,0.0,-1.0
2,1,59,0.0,0.0,-1.0
2,1,60,0.0,0.0,-1.0
2,1,61,0.0,0.0,-1.0
2,1,62,-4.0,4.0,1.0
2,1,63,0.0,0.0,-1.0
2,1,64,0.0,0.0,-1.0
2,1,65,0.0,0.0,-1.0
2,1,66,0.0,0.0,-1.0
2,1,67,0.0,0.0,-1.0
2,1,68,0.0,0.0,-1.0
2,1,69,0.0,0.0,-1.0
2,1,70,0.0,0.0,-1.0
2,1,71,0.0,0.0,-1.0
2,1,72,0.0,0.0,-1.0
2,1,73,0.0,0.0,-1.0
2,1,74,-6.0,6.0,5.0
2,1,75,0.0,0.0,-1.0
2,1,76,0.0,0.0,-1.0
2,1,77,0.0,0.0,-1.0
2,1,78,0.0,0.0,-1.0
2,1,79,0.0,0.0,-1.0
2,1,80,0.0,0.0,-1.0
2,1,81,0.0,0.0,-1.0
2,1,82,0.0,0.0,-1.0
2,1,83,0.0,0.0,-1.0
2,1,84,0.0,0.0,-1.0
2,1,85,-6.0,6.0,0.0
2,1,86,0.0,0.0,-1.0
2,1,87,0.0,0.0,-1.0
2,1,88,0.0,0.0,-1.0
2,1,89,-3.0,3.0,4.0
2,1,90,-4.0,4.0,4.0
2,1,91,-8.0,8.0,5.0
2,1,92,0.0,0.0,-1.0
2,1,93,0.0,0.0,-1.0
2,1,94,-6.0,6.0,4.0
2,1,95,-7.0,7.0,2.0
2,1,96,-9.0,9.0,1.0
2,1,97,-10.0,10.0,1.0
2,1,98,0.0,0.0,-1.0
2,1,99,0.0,0.0,-1.0
2,1,100,0.0,0.0,-1.0
2,1,101,0.0,0.0,-1.0
2,1,102,0.0,0.0,-1.0
2,1,103,0.0,0.0,-1.0
2,1,104,0.0,0.0,-1.0
2,1,105,0.0,0.0,-1.0
2,1,106,0.0,0.0,-1.0
2,1,107,0.0,0.0,-1.0
2,1,108,0.0,0.0,-1.0
2,1,109,0.0,0.0,-1.0
3,1,0,0.0,0.0,-1.0
3,1,1,0.0,0.0,-1.0
3,1,2,0.0,0.0,-1.0
3,1,3,0.0,0.0,-1.0
3,1,4,0.0,0.0,-1.0
3,1,5,-6.0,6.0,0.0
3,1,6,0.0,0.0,-1.0
3,1,7,0.0,0.0,-1.0
3,1,8,0.0,0.0,-1.0
3,1,9,0.0,0.0,-1.0
3,1,10,0.0,0.0,-1.0
3,1,11,-4.0,4.0,0.0
3,1,12,0.0,0.0,-1.0
3,1,13,-4.0,4.0,4.0
3,1,14,0.0,0.0,-1.0
3,1,15,0.0,0.0,-1.0
3,1,16,0.0,0.0,-1.0
3,1,17,0.0,0.0,-1.0
3,1,18,-5.0,5.0,5.0
3,1,19,0.0,0.0,-1.0
3,1,20,-4.0,4.0,4.0
3,1,21,0.0,0.0,-1.0
3,1,22,0.0,0.0,-1.0
3,1,23,0.0,0.0,-1.0
3,1,24,0.0,0.0,-1.0
3,1,25,0.0,0.0,-1.0
3,1,26,0.0,0.0,-1.0
3,1,27,0.0,0.0,-1.0
3,1,28,0.0,0.0,-1.0
3,1,29,0.0,0.0,-1.0
3,1,30,0.0,0.0,-1.0
3,1,31,0.0,0.0,-1.0
3,1,32,-5.0,5.0,3.0
3,1,33,0.0,0.0,-1.0
3,1,34,-6.0,6.0,5.0
3,1,35,0.0,0.0,-1.0
3,1,36,0.0,0.0,-1.0
